message_id,subject,received_date,status,error_log,created_at,updated_at,source_file,so_number,block_code,block_reason,stage,conversation_id,attachments,sender_email
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8evILAAA=,Jonas Retest PO 04749,2026-07-21T07:48:11Z,FOLDER_MOVED,,2026-07-21 09:27:35,2026-07-22 19:35:40,po-04749-revised item 1_aamkagez.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8evIKAAA=,RETEST : 460031761,2026-07-21T03:11:27Z,FOLDER_MOVED,,2026-07-21 06:59:16,2026-07-21 07:05:17,460031761 pocan bf4239-700350 s103.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8evIJAAA=,Jonas retest : PO 11750120,2026-07-21T03:31:27Z,FOLDER_MOVED,,2026-07-21 06:59:12,2026-07-21 07:05:17,purchase order  (11750120).pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8evIIAAA=,Jonas retest : PO 11923197,2026-07-21T03:32:07Z,ROBONA_SENT,,2026-07-21 06:59:08,2026-07-27 12:18:09,purchase order  (11923197).pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8evIHAAA=,Jonas retest PO-04749-REVISED ITEM1,2026-07-21T03:34:07Z,PENDING_STAGE2,,2026-07-21 06:59:04,2026-07-22 19:35:39,po-04749-revised item 1_aamkagez.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8evIGAAA=,Jonas test PO: PO-04900,2026-07-21T03:46:23Z,PENDING_STAGE2,,2026-07-21 06:58:59,2026-07-22 19:35:39,po-04900 envalior.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8evIFAAA=,New po ,2026-07-21T06:04:52Z,FOLDER_MOVED,,2026-07-21 06:58:47,2026-07-21 07:05:15,300045803.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8evIEAAA=,NEw po ,2026-07-21T06:56:37Z,FOLDER_MOVED,,2026-07-21 06:58:43,2026-07-21 07:05:14,2415935002.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8evIDAAA=,PO,2026-07-20T11:12:08Z,FOLDER_MOVED,,2026-07-20 17:36:59,2026-07-20 17:44:41,import_po_m01y-010-05326009.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8evICAAA=,new po,2026-07-20T17:26:45Z,FOLDER_MOVED,,2026-07-20 17:36:46,2026-07-20 17:53:31,300045803.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8Up6EAAA=,Undeliverable: [PO Exception - DEFAULT] AI Processing Failed — envalior deutschland gmbh # 309 # (06.04.26).pdf,2026-07-17T17:48:43Z,FOLDER_MOVED,,2026-07-20 09:51:26,2026-07-20 09:58:59,,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8Up6DAAA=,FW: Durethan BKV15 DUS 800 black 901510,2026-07-20T07:26:10Z,PENDING_STAGE2,,2026-07-20 09:51:20,2026-07-20 09:58:59,body_aamkagez_fw_ durethan bkv15 dus 800 black 901510.txt,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8Up6CAAA=,FW: Envalior New order - 0001552110 (PO263152) for RADKA spol. s.r.o. Pardubice,2026-07-20T07:26:23Z,ROBONA_SENT,,2026-07-20 09:51:13,2026-07-20 10:45:48,body_aamkagez_fw_ envalior new order - 0001552110 (po263152) for radka spol. s.r.o. pardubice.txt,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8Up6BAAA=,FW: NEW PO / SO#1552289,2026-07-20T07:26:44Z,ROBONA_SENT,,2026-07-20 09:51:10,2026-07-20 10:54:14,oa197442_envalior deutschland gmbh.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8Up6AAAA=,PO 450012469+460031761,2026-07-20T08:00:49Z,ROBONA_SENT,,2026-07-20 09:51:03,2026-07-20 10:54:11,450012469 pocan.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB8Up5-AAA=,po,2026-07-20T08:11:24Z,ROBONA_SENT,,2026-07-20 09:50:59,2026-07-20 10:45:45,pa2026144 rev 1 envalior mixed.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvC0AAA=,FW: VO-2026-311-000149 / FOR TESTING (Ralf) - after exception CMIR added and now resent,2026-07-15T05:57:52Z,FOLDER_MOVED,,2026-07-17 17:32:00,2026-07-17 17:48:56,vo-2026-311-000149.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCzAAA=,po,2026-07-16T12:57:42Z,ROBONA_SENT,,2026-07-17 17:31:34,2026-07-20 10:54:06,300045803.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCyAAA=,200017-550754_20260716150109.662_X.pdf,2026-07-16T15:03:02Z,ROBONA_SENT,,2026-07-17 17:31:31,2026-07-20 10:54:02,200017-550754_20260716150109.662_x.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCxAAA=,FW: TE200F8新增订单（10吨）,2026-07-16T15:29:25Z,FOLDER_MOVED,,2026-07-17 17:31:27,2026-07-17 17:48:55,te200f8新增订单.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCwAAA=,FW: 恩驊力 New Order 121080098129 test ,2026-07-16T15:38:06Z,ROBONA_SENT,,2026-07-17 17:31:23,2026-07-20 10:53:58,7dba81c3-caee-4880-9a80-e747fa72affe.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCvAAA=,po,2026-07-17T05:21:21Z,ROBONA_SENT,,2026-07-17 17:31:19,2026-07-20 10:45:41,pa2026144 rev 1 envalior mixed.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCuAAA=,FW: Megrendelés - 4800013671 // FOR TESTING (Ralf 2nd run),2026-07-17T11:32:11Z,FOLDER_MOVED,,2026-07-17 17:31:14,2026-07-17 17:48:54,envalior-2026-04-13.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCtAAA=,FW: 852915: PA6GF30 Durethan BKV30 H2.0 901510 black FOR TESTING (Ralf 2nd run),2026-07-17T11:32:32Z,FOLDER_MOVED,,2026-07-17 17:31:11,2026-07-17 17:48:54,852915 envalior.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCsAAA=,FW: cerere of de pret // FOR TESTING (Ralf 2nd run),2026-07-17T11:32:47Z,FOLDER_MOVED,,2026-07-17 17:31:04,2026-07-17 17:48:54,image009.png,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCrAAA=,Christian 1,2026-07-17T11:32:54Z,ROBONA_SENT,,2026-07-17 17:31:00,2026-07-20 10:53:53,purchase order - 130004813.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCqAAA=,FW: Request for Support on PA66 Raw Material Supply_2026_02_12 // FOR TESTING - hard one  (Ralf 2nd run),2026-07-17T11:33:06Z,PENDING_STAGE2,,2026-07-17 17:30:56,2026-07-17 17:48:53,20260212143145.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCpAAA=,FW: Új rendelés Siroma Plast SZM260565 (MPA0267A) // FOR TESTING (Ralf 2nd run),2026-07-17T11:33:18Z,ROBONA_SENT,,2026-07-17 17:30:52,2026-07-20 10:53:49,szm260565.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCoAAA=,FW: New Order PO 309 // FOR TESTING (Ralf 2nd run),2026-07-17T11:36:26Z,FOLDER_MOVED,,2026-07-17 17:30:48,2026-07-17 17:48:52,envalior deutschland gmbh # 309 # (06.04.26).pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCnAAA=,FW: FOR TESTING: 1534916_: PO 10260859 Gaudlitz Precision s.r.o. (Ralf 2nd run),2026-07-17T11:36:42Z,FOLDER_MOVED,,2026-07-17 17:30:42,2026-07-17 17:48:51,body_aamkagez_fw_ for testing_ 1534916__ po 10260859 gaudlitz precision s.r.o. (ralf 2nd run).txt,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCmAAA=,FW: new order EB022692 - Arnite TV4 261/A mit 30% Glasfasern // FOR TESTING (Ralf 2nd run),2026-07-17T11:37:08Z,FOLDER_MOVED,,2026-07-17 17:30:39,2026-07-17 17:48:51,doc010626-01062026071456.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvClAAA=,Christian 2,2026-07-17T11:38:15Z,ROBONA_SENT,,2026-07-17 17:30:34,2026-07-20 10:53:45,2415935002.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCkAAA=,Christian 3 - multi-item PO with Z01 setting,2026-07-17T11:58:19Z,ROBONA_SENT,,2026-07-17 17:30:28,2026-07-20 10:53:40,body_aamkagez_christian 3 - multi-item po with z01 setting.txt,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCjAAA=,Christian 4 - customer both in Sales org 2540 and 2545 + Italian date format,2026-07-17T12:03:48Z,ROBONA_SENT,,2026-07-17 17:30:25,2026-07-20 10:53:37,purchase order 7219763.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCiAAA=,"Christian 5 - No material description on PO, only in email text and CMIR + separate document attached (no PO)",2026-07-17T12:11:00Z,FOLDER_MOVED,,2026-07-17 17:30:16,2026-07-17 17:48:50,"body_aamkagez_christian 5 - no material description on po, only in email text and cmir + separ.txt",,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvChAAA=,"Christian 6 - customer uses term ""lead time"" instead of ""delivery date""",2026-07-17T12:15:06Z,FOLDER_MOVED,,2026-07-17 17:30:10,2026-07-17 17:48:49,body_aamkagez_christian 6 - customer uses term _lead time_ instead of _delivery date_.txt,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCgAAA=,Christian 7 - PO as non-editable PDF + MOQ violation (MOQ = 3 pallets),2026-07-17T12:22:45Z,ROBONA_SENT,,2026-07-17 17:30:06,2026-07-20 10:53:33,"bestellung;72367555 (infor as, mc).pdf",,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCfAAA=,"Christian 8 - 2 POs (one of them with two positions) + customer in Sales org 2500, 2540 and 2545",2026-07-17T12:28:06Z,ROBONA_SENT,,2026-07-17 17:30:00,2026-07-20 10:53:29,133.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCeAAA=,Christian 9 - only place name of Ship-to mentioned + customer in Sales org 2540 + 2545 ,2026-07-17T12:34:48Z,ROBONA_SENT,,2026-07-17 17:29:55,2026-07-20 10:53:26,55138.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCdAAA=,Christian 10 - ZKB order,2026-07-17T12:37:58Z,ROBONA_SENT,,2026-07-17 17:29:52,2026-07-20 10:53:20,4501472708.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCcAAA=,FW: 海星 2700,2026-07-17T13:22:45Z,FOLDER_MOVED,,2026-07-17 17:29:38,2026-07-17 17:48:47,h264561-hsd-260512.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCbAAA=,FW: 海星 2701,2026-07-17T13:22:53Z,FOLDER_MOVED,,2026-07-17 17:29:24,2026-07-17 17:48:47,h266864-hey-260616.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCaAAA=,FW: 恩驊力 New Order 121010075201,2026-07-16T08:36:27Z,FOLDER_MOVED,,2026-07-16 12:19:36,2026-07-16 12:24:24,def773fc-8c4b-439e-b916-15458442e7db.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCZAAA=,FW: RE: 采购订单 宁波奔旭 BX2026070901,2026-07-16T12:00:58Z,ROBONA_SENT,,2026-07-16 12:19:32,2026-07-20 10:53:16,bx2026070901 奔旭精密科技（宁波）有限公司.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCYAAA=,new po ,2026-07-16T12:16:52Z,ROBONA_SENT,,2026-07-16 12:19:20,2026-07-20 10:53:11,300045803.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCXAAA=,new po ,2026-07-16T07:12:42Z,ROBONA_SENT,,2026-07-16 07:17:01,2026-07-16 09:33:43,nueva po r205614 - envalior (1) (1).pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCWAAA=,new po ,2026-07-16T07:12:46Z,ROBONA_SENT,,2026-07-16 07:16:54,2026-07-20 10:45:37,4504163221_20260716060400.470_x.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCVAAA=,new po ,2026-07-16T07:14:50Z,ROBONA_SENT,,2026-07-16 07:16:48,2026-07-16 09:33:40,460031761 pocan bf4239-700350 s103 (1).pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCUAAA=,FW: Envalior New order - 0001552110 (PO263152) for RADKA spol. s.r.o. Pardubice,2026-07-16T05:58:29Z,ROBONA_SENT,,2026-07-16 06:09:17,2026-07-16 09:33:37,body_aamkagez_fw_ envalior new order - 0001552110 (po263152) for radka spol. s.r.o. pardubice.txt,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCTAAA=,FW: Durethan BKV15 DUS 800 black 901510,2026-07-16T05:58:49Z,PENDING_STAGE2,,2026-07-16 06:09:11,2026-07-16 06:17:33,body_aamkagez_fw_ durethan bkv15 dus 800 black 901510.txt,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB5XvCSAAA=,UAT for Japan  4020013043  BANDO KAGAKU 20260716-01,2026-07-16T06:06:26Z,FOLDER_MOVED,,2026-07-16 06:09:07,2026-07-16 06:17:33,4504163221_20260716060400.470_x.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB46inrAAA=,PO 11923197,2026-07-15T05:54:31Z,ROBONA_SENT,,2026-07-15 06:20:58,2026-07-27 12:18:03,purchase order  (11923197).pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB46inqAAA=,PO 11750120,2026-07-15T05:57:17Z,FOLDER_MOVED,,2026-07-15 06:20:54,2026-07-15 06:30:27,purchase order  (11750120).pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB46inpAAA=,FW: Yeni sipariş: 1002134183  // FOR TESTING (Ralf),2026-07-15T05:57:27Z,ROBONA_SENT,,2026-07-15 06:20:50,2026-07-16 09:33:33,po_1002134183.pdf,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAAB46inoAAA=,FW: BAP SK/ PO 4500090003 FOR TESTING (Ralf),2026-07-15T05:57:42Z,ROBONA_SENT,,2026-07-15 06:20:46,2026-07-16 09:33:30,po 4500090003.pdf,,,,1,,,
